x,y,z,n_contacts,median_w0,p_global_w0,p_within_patient_w0,sig_fdr_w0,sig_maxstat_w0,median_w1,p_global_w1,p_within_patient_w1,sig_fdr_w1,sig_maxstat_w1,median_w2,p_global_w2,p_within_patient_w2,sig_fdr_w2,sig_maxstat_w2,median_w3,p_global_w3,p_within_patient_w3,sig_fdr_w3,sig_maxstat_w3,median_w4,p_global_w4,p_within_patient_w4,sig_fdr_w4,sig_maxstat_w4,median_w5,p_global_w5,p_within_patient_w5,sig_fdr_w5,sig_maxstat_w5,median_w6,p_global_w6,p_within_patient_w6,sig_fdr_w6,sig_maxstat_w6
-50.0,-30.0,4.0,3,0.0,0.9907,0.9646,False,False,0.7299,0.0001,0.0019,True,False,0.0,0.9981,0.9986,False,False,0.1162,0.5423,0.6517,False,False,0.0935,0.5876,0.8238,False,False,0.0,0.9978,0.9986,False,False,0.0,0.9965,0.9422,False,False
-50.0,-28.0,8.0,3,0.0,0.9907,0.9646,False,False,0.7299,0.0001,0.0019,True,False,0.0,0.9981,0.9986,False,False,0.1162,0.5423,0.6517,False,False,0.0935,0.5876,0.8238,False,False,0.0,0.9978,0.9986,False,False,0.0,0.9965,0.9422,False,False
-50.0,-26.0,2.0,8,0.1574,0.1976,0.3715,False,False,0.3697,0.0013,0.0013,True,False,0.0002,0.9835,0.9418,False,False,0.1185,0.5409,0.8906,False,False,0.1026,0.5778,0.7307,False,False,0.1286,0.2602,0.8733,False,False,0.1007,0.5363,0.1332,False,False
-50.0,-26.0,4.0,8,0.1574,0.1976,0.3715,False,False,0.3697,0.0013,0.0013,True,False,0.0002,0.9835,0.9418,False,False,0.1185,0.5409,0.8906,False,False,0.1026,0.5778,0.7307,False,False,0.1286,0.2602,0.8733,False,False,0.1007,0.5363,0.1332,False,False
-50.0,-26.0,6.0,8,0.1574,0.1976,0.3715,False,False,0.3697,0.0013,0.0013,True,False,0.0002,0.9835,0.9418,False,False,0.1185,0.5409,0.8906,False,False,0.1026,0.5778,0.7307,False,False,0.1286,0.2602,0.8733,False,False,0.1007,0.5363,0.1332,False,False
-50.0,-26.0,8.0,3,0.0,0.9907,0.9646,False,False,0.7299,0.0001,0.0019,True,False,0.0,0.9981,0.9986,False,False,0.1162,0.5423,0.6517,False,False,0.0935,0.5876,0.8238,False,False,0.0,0.9978,0.9986,False,False,0.0,0.9965,0.9422,False,False
-50.0,-24.0,2.0,8,0.1574,0.1976,0.3715,False,False,0.3697,0.0013,0.0013,True,False,0.0002,0.9835,0.9418,False,False,0.1185,0.5409,0.8906,False,False,0.1026,0.5778,0.7307,False,False,0.1286,0.2602,0.8733,False,False,0.1007,0.5363,0.1332,False,False
-50.0,-24.0,4.0,8,0.1574,0.1976,0.3715,False,False,0.3697,0.0013,0.0013,True,False,0.0002,0.9835,0.9418,False,False,0.1185,0.5409,0.8906,False,False,0.1026,0.5778,0.7307,False,False,0.1286,0.2602,0.8733,False,False,0.1007,0.5363,0.1332,False,False
-50.0,-24.0,6.0,8,0.1574,0.1976,0.3715,False,False,0.3697,0.0013,0.0013,True,False,0.0002,0.9835,0.9418,False,False,0.1185,0.5409,0.8906,False,False,0.1026,0.5778,0.7307,False,False,0.1286,0.2602,0.8733,False,False,0.1007,0.5363,0.1332,False,False
-50.0,-24.0,8.0,3,0.0,0.9907,0.9646,False,False,0.7299,0.0001,0.0019,True,False,0.0,0.9981,0.9986,False,False,0.1162,0.5423,0.6517,False,False,0.0935,0.5876,0.8238,False,False,0.0,0.9978,0.9986,False,False,0.0,0.9965,0.9422,False,False
-50.0,-22.0,2.0,8,0.1574,0.1976,0.3715,False,False,0.3697,0.0013,0.0013,True,False,0.0002,0.9835,0.9418,False,False,0.1185,0.5409,0.8906,False,False,0.1026,0.5778,0.7307,False,False,0.1286,0.2602,0.8733,False,False,0.1007,0.5363,0.1332,False,False
-50.0,-22.0,4.0,8,0.1574,0.1976,0.3715,False,False,0.3697,0.0013,0.0013,True,False,0.0002,0.9835,0.9418,False,False,0.1185,0.5409,0.8906,False,False,0.1026,0.5778,0.7307,False,False,0.1286,0.2602,0.8733,False,False,0.1007,0.5363,0.1332,False,False
-50.0,-22.0,6.0,8,0.1574,0.1976,0.3715,False,False,0.3697,0.0013,0.0013,True,False,0.0002,0.9835,0.9418,False,False,0.1185,0.5409,0.8906,False,False,0.1026,0.5778,0.7307,False,False,0.1286,0.2602,0.8733,False,False,0.1007,0.5363,0.1332,False,False
-50.0,-22.0,8.0,3,0.0,0.9907,0.9646,False,False,0.7299,0.0001,0.0019,True,False,0.0,0.9981,0.9986,False,False,0.1162,0.5423,0.6517,False,False,0.0935,0.5876,0.8238,False,False,0.0,0.9978,0.9986,False,False,0.0,0.9965,0.9422,False,False
-48.0,-24.0,0.0,6,0.1574,0.225,0.2986,False,False,0.3538,0.0031,0.0014,True,False,0.0006,0.952,0.9114,False,False,0.1237,0.4999,0.7482,False,False,0.1026,0.5666,0.7329,False,False,0.1286,0.2954,0.7469,False,False,0.049,0.8174,0.6658,False,False
-48.0,-24.0,2.0,6,0.1574,0.225,0.2986,False,False,0.3538,0.0031,0.0014,True,False,0.0006,0.952,0.9114,False,False,0.1237,0.4999,0.7482,False,False,0.1026,0.5666,0.7329,False,False,0.1286,0.2954,0.7469,False,False,0.049,0.8174,0.6658,False,False
-48.0,-22.0,0.0,6,0.1574,0.225,0.2986,False,False,0.3538,0.0031,0.0014,True,False,0.0006,0.952,0.9114,False,False,0.1237,0.4999,0.7482,False,False,0.1026,0.5666,0.7329,False,False,0.1286,0.2954,0.7469,False,False,0.049,0.8174,0.6658,False,False
-48.0,-22.0,2.0,6,0.1574,0.225,0.2986,False,False,0.3538,0.0031,0.0014,True,False,0.0006,0.952,0.9114,False,False,0.1237,0.4999,0.7482,False,False,0.1026,0.5666,0.7329,False,False,0.1286,0.2954,0.7469,False,False,0.049,0.8174,0.6658,False,False
-58.0,-30.0,2.0,6,0.0208,0.9372,0.8258,False,False,0.6021,0.0001,0.0002,True,False,0.0,0.9965,0.9379,False,False,0.0819,0.7502,0.8101,False,False,0.1123,0.5148,0.6652,False,False,0.0,0.9699,0.8993,False,False,0.1062,0.4925,0.1888,False,False
-58.0,-28.0,2.0,5,0.0012,0.9442,0.8108,False,False,0.6143,0.0003,0.0017,True,False,0.0,0.9774,0.8154,False,False,0.1114,0.5835,0.6317,False,False,0.0639,0.6878,0.8938,False,False,0.0,0.9063,0.8158,False,False,0.016,0.8523,0.5518,False,False
-58.0,-24.0,2.0,7,0.1459,0.3071,0.5439,False,False,0.4228,0.0007,0.0012,True,False,0.0,0.9874,0.979,False,False,0.117,0.5535,0.8688,False,False,0.1203,0.4771,0.57,False,False,0.0547,0.5921,0.963,False,False,0.1066,0.4753,0.0834,False,False
-58.0,-24.0,4.0,7,0.1459,0.3071,0.5439,False,False,0.4228,0.0007,0.0012,True,False,0.0,0.9874,0.979,False,False,0.117,0.5535,0.8688,False,False,0.1203,0.4771,0.57,False,False,0.0547,0.5921,0.963,False,False,0.1066,0.4753,0.0834,False,False
-58.0,-24.0,6.0,7,0.1459,0.3071,0.5439,False,False,0.4228,0.0007,0.0012,True,False,0.0,0.9874,0.979,False,False,0.117,0.5535,0.8688,False,False,0.1203,0.4771,0.57,False,False,0.0547,0.5921,0.963,False,False,0.1066,0.4753,0.0834,False,False
-58.0,-22.0,2.0,7,0.1459,0.3071,0.5439,False,False,0.4228,0.0007,0.0012,True,False,0.0,0.9874,0.979,False,False,0.117,0.5535,0.8688,False,False,0.1203,0.4771,0.57,False,False,0.0547,0.5921,0.963,False,False,0.1066,0.4753,0.0834,False,False
-58.0,-22.0,4.0,7,0.1459,0.3071,0.5439,False,False,0.4228,0.0007,0.0012,True,False,0.0,0.9874,0.979,False,False,0.117,0.5535,0.8688,False,False,0.1203,0.4771,0.57,False,False,0.0547,0.5921,0.963,False,False,0.1066,0.4753,0.0834,False,False
-58.0,-22.0,6.0,7,0.1459,0.3071,0.5439,False,False,0.4228,0.0007,0.0012,True,False,0.0,0.9874,0.979,False,False,0.117,0.5535,0.8688,False,False,0.1203,0.4771,0.57,False,False,0.0547,0.5921,0.963,False,False,0.1066,0.4753,0.0834,False,False
-62.0,-30.0,2.0,4,0.0208,0.9209,0.7995,False,False,0.5589,0.0006,0.0008,True,False,0.0238,0.7687,0.4866,False,False,0.0819,0.7217,0.7744,False,False,0.0865,0.6379,0.8274,False,False,0.0211,0.7909,0.8403,False,False,0.1062,0.5009,0.2504,False,False
-62.0,-28.0,2.0,4,0.0208,0.9209,0.7995,False,False,0.5589,0.0006,0.0008,True,False,0.0238,0.7687,0.4866,False,False,0.0819,0.7217,0.7744,False,False,0.0865,0.6379,0.8274,False,False,0.0211,0.7909,0.8403,False,False,0.1062,0.5009,0.2504,False,False
-60.0,-30.0,2.0,4,0.0208,0.9209,0.7995,False,False,0.5589,0.0006,0.0008,True,False,0.0238,0.7687,0.4866,False,False,0.0819,0.7217,0.7744,False,False,0.0865,0.6379,0.8274,False,False,0.0211,0.7909,0.8403,False,False,0.1062,0.5009,0.2504,False,False
-60.0,-28.0,2.0,4,0.0208,0.9209,0.7995,False,False,0.5589,0.0006,0.0008,True,False,0.0238,0.7687,0.4866,False,False,0.0819,0.7217,0.7744,False,False,0.0865,0.6379,0.8274,False,False,0.0211,0.7909,0.8403,False,False,0.1062,0.5009,0.2504,False,False
-60.0,-24.0,2.0,4,0.1314,0.4086,0.5224,False,False,0.4286,0.003,0.0012,True,False,0.0,0.9879,0.9887,False,False,0.1229,0.5,0.7729,False,False,0.1434,0.4019,0.4328,False,False,0.0435,0.6929,0.9736,False,False,0.0915,0.5728,0.2509,False,False
-60.0,-24.0,4.0,4,0.1314,0.4086,0.5224,False,False,0.4286,0.003,0.0012,True,False,0.0,0.9879,0.9887,False,False,0.1229,0.5,0.7729,False,False,0.1434,0.4019,0.4328,False,False,0.0435,0.6929,0.9736,False,False,0.0915,0.5728,0.2509,False,False
-60.0,-24.0,6.0,4,0.1314,0.4086,0.5224,False,False,0.4286,0.003,0.0012,True,False,0.0,0.9879,0.9887,False,False,0.1229,0.5,0.7729,False,False,0.1434,0.4019,0.4328,False,False,0.0435,0.6929,0.9736,False,False,0.0915,0.5728,0.2509,False,False
-60.0,-22.0,2.0,4,0.1314,0.4086,0.5224,False,False,0.4286,0.003,0.0012,True,False,0.0,0.9879,0.9887,False,False,0.1229,0.5,0.7729,False,False,0.1434,0.4019,0.4328,False,False,0.0435,0.6929,0.9736,False,False,0.0915,0.5728,0.2509,False,False
-60.0,-22.0,4.0,4,0.1314,0.4086,0.5224,False,False,0.4286,0.003,0.0012,True,False,0.0,0.9879,0.9887,False,False,0.1229,0.5,0.7729,False,False,0.1434,0.4019,0.4328,False,False,0.0435,0.6929,0.9736,False,False,0.0915,0.5728,0.2509,False,False
-60.0,-22.0,6.0,4,0.1314,0.4086,0.5224,False,False,0.4286,0.003,0.0012,True,False,0.0,0.9879,0.9887,False,False,0.1229,0.5,0.7729,False,False,0.1434,0.4019,0.4328,False,False,0.0435,0.6929,0.9736,False,False,0.0915,0.5728,0.2509,False,False
-58.0,-36.0,-6.0,5,0.0404,0.8261,0.5894,False,False,0.5035,0.0011,0.0001,True,False,0.0475,0.5797,0.4188,False,False,0.0524,0.8514,0.9615,False,False,0.0067,0.9033,0.851,False,False,0.0421,0.6218,0.7996,False,False,0.1965,0.1137,0.0486,False,False
-58.0,-36.0,2.0,6,0.0406,0.8776,0.6138,False,False,0.3586,0.0029,0.0022,True,False,0.0492,0.6422,0.4272,False,False,0.0668,0.8274,0.9775,False,False,0.0837,0.6472,0.5523,False,False,0.0424,0.6794,0.9094,False,False,0.1948,0.1019,0.025,False,False
-56.0,-34.0,-2.0,5,0.0083,0.9131,0.777,False,False,0.5035,0.0012,0.0004,True,False,0.0,0.9756,0.9724,False,False,0.0,0.9644,0.9997,False,False,0.1884,0.2251,0.0193,False,False,0.0,0.9046,0.896,False,False,0.193,0.1209,0.1262,False,False
-56.0,-34.0,0.0,5,0.0083,0.9131,0.777,False,False,0.5035,0.0012,0.0004,True,False,0.0,0.9756,0.9724,False,False,0.0,0.9644,0.9997,False,False,0.1884,0.2251,0.0193,False,False,0.0,0.9046,0.896,False,False,0.193,0.1209,0.1262,False,False
-56.0,-34.0,2.0,5,0.0083,0.9131,0.777,False,False,0.5035,0.0012,0.0004,True,False,0.0,0.9756,0.9724,False,False,0.0,0.9644,0.9997,False,False,0.1884,0.2251,0.0193,False,False,0.0,0.9046,0.896,False,False,0.193,0.1209,0.1262,False,False
-54.0,-34.0,-2.0,6,0.0245,0.9282,0.758,False,False,0.4993,0.0001,0.0001,True,False,0.0,0.9966,0.9953,False,False,0.0406,0.9181,0.995,False,False,0.1746,0.2349,0.0195,False,False,0.0,0.9674,0.9478,False,False,0.1711,0.161,0.1781,False,False
-54.0,-34.0,0.0,6,0.0245,0.9282,0.758,False,False,0.4993,0.0001,0.0001,True,False,0.0,0.9966,0.9953,False,False,0.0406,0.9181,0.995,False,False,0.1746,0.2349,0.0195,False,False,0.0,0.9674,0.9478,False,False,0.1711,0.161,0.1781,False,False
-54.0,-34.0,2.0,6,0.0245,0.9282,0.758,False,False,0.4993,0.0001,0.0001,True,False,0.0,0.9966,0.9953,False,False,0.0406,0.9181,0.995,False,False,0.1746,0.2349,0.0195,False,False,0.0,0.9674,0.9478,False,False,0.1711,0.161,0.1781,False,False
-52.0,-34.0,-2.0,5,0.0407,0.8293,0.6102,False,False,0.4951,0.0017,0.001,True,False,0.0,0.9981,0.9989,False,False,0.0811,0.7354,0.9283,False,False,0.1608,0.3248,0.0834,False,False,0.0,0.9793,0.9406,False,False,0.1492,0.2626,0.3855,False,False
-52.0,-34.0,0.0,5,0.0407,0.8293,0.6102,False,False,0.4951,0.0017,0.001,True,False,0.0,0.9981,0.9989,False,False,0.0811,0.7354,0.9283,False,False,0.1608,0.3248,0.0834,False,False,0.0,0.9793,0.9406,False,False,0.1492,0.2626,0.3855,False,False
-52.0,-34.0,2.0,5,0.0407,0.8293,0.6102,False,False,0.4951,0.0017,0.001,True,False,0.0,0.9981,0.9989,False,False,0.0811,0.7354,0.9283,False,False,0.1608,0.3248,0.0834,False,False,0.0,0.9793,0.9406,False,False,0.1492,0.2626,0.3855,False,False
-50.0,-34.0,-2.0,4,0.0431,0.847,0.6256,False,False,0.5425,0.0006,0.0007,True,False,0.0,0.9991,0.9977,False,False,0.0443,0.8809,0.9808,False,False,0.1233,0.4723,0.1293,False,False,0.0,0.9904,0.9342,False,False,0.145,0.314,0.4306,False,False
-50.0,-34.0,0.0,4,0.0431,0.847,0.6256,False,False,0.5425,0.0006,0.0007,True,False,0.0,0.9991,0.9977,False,False,0.0443,0.8809,0.9808,False,False,0.1233,0.4723,0.1293,False,False,0.0,0.9904,0.9342,False,False,0.145,0.314,0.4306,False,False
-50.0,-34.0,2.0,4,0.0431,0.847,0.6256,False,False,0.5425,0.0006,0.0007,True,False,0.0,0.9991,0.9977,False,False,0.0443,0.8809,0.9808,False,False,0.1233,0.4723,0.1293,False,False,0.0,0.9904,0.9342,False,False,0.145,0.314,0.4306,False,False
-58.0,-34.0,-4.0,5,0.0404,0.8312,0.5873,False,False,0.5035,0.0013,0.0001,True,False,0.0475,0.5805,0.4187,False,False,0.0524,0.8494,0.9617,False,False,0.1608,0.3253,0.2396,False,False,0.0421,0.6214,0.8007,False,False,0.1965,0.1162,0.049,False,False
-58.0,-34.0,-2.0,5,0.0404,0.8312,0.5873,False,False,0.5035,0.0013,0.0001,True,False,0.0475,0.5805,0.4187,False,False,0.0524,0.8494,0.9617,False,False,0.1608,0.3253,0.2396,False,False,0.0421,0.6214,0.8007,False,False,0.1965,0.1162,0.049,False,False
-58.0,-34.0,0.0,5,0.0404,0.8312,0.5873,False,False,0.5035,0.0013,0.0001,True,False,0.0475,0.5805,0.4187,False,False,0.0524,0.8494,0.9617,False,False,0.1608,0.3253,0.2396,False,False,0.0421,0.6214,0.8007,False,False,0.1965,0.1162,0.049,False,False
-58.0,-34.0,2.0,5,0.0404,0.8312,0.5873,False,False,0.5035,0.0013,0.0001,True,False,0.0475,0.5805,0.4187,False,False,0.0524,0.8494,0.9617,False,False,0.1608,0.3253,0.2396,False,False,0.0421,0.6214,0.8007,False,False,0.1965,0.1162,0.049,False,False
-56.0,-34.0,-4.0,4,0.0245,0.9071,0.7594,False,False,0.5467,0.0006,0.0004,True,False,0.0,0.9925,0.984,False,False,0.0406,0.8947,0.9812,False,False,0.224,0.1512,0.0063,False,False,0.0,0.956,0.8965,False,False,0.2004,0.1529,0.0967,False,False
-54.0,-34.0,-4.0,5,0.0407,0.8261,0.6281,False,False,0.5035,0.0009,0.0015,True,False,0.0,0.9986,0.995,False,False,0.0811,0.7396,0.8602,False,False,0.1608,0.3243,0.0678,False,False,0.0,0.9792,0.8413,False,False,0.193,0.1218,0.1759,False,False
-52.0,-34.0,-4.0,4,0.0431,0.8496,0.6308,False,False,0.5425,0.0005,0.0007,True,False,0.0,0.9993,0.9977,False,False,0.0848,0.7123,0.8738,False,False,0.1233,0.4706,0.1329,False,False,0.0,0.9902,0.9339,False,False,0.1711,0.2195,0.2449,False,False
-58.0,-32.0,-4.0,5,0.0404,0.8279,0.6007,False,False,0.5035,0.001,0.001,True,False,0.0001,0.9591,0.873,False,False,0.0524,0.8501,0.9271,False,False,0.133,0.3977,0.2773,False,False,0.02,0.7155,0.6812,False,False,0.2079,0.0968,0.0581,False,False
-58.0,-32.0,-2.0,5,0.0404,0.8279,0.6007,False,False,0.5035,0.001,0.001,True,False,0.0001,0.9591,0.873,False,False,0.0524,0.8501,0.9271,False,False,0.133,0.3977,0.2773,False,False,0.02,0.7155,0.6812,False,False,0.2079,0.0968,0.0581,False,False
-58.0,-32.0,0.0,5,0.0404,0.8279,0.6007,False,False,0.5035,0.001,0.001,True,False,0.0001,0.9591,0.873,False,False,0.0524,0.8501,0.9271,False,False,0.133,0.3977,0.2773,False,False,0.02,0.7155,0.6812,False,False,0.2079,0.0968,0.0581,False,False
-58.0,-32.0,2.0,4,0.0406,0.8558,0.6243,False,False,0.5467,0.0006,0.0002,True,False,0.0238,0.769,0.7,False,False,0.0262,0.9305,0.9746,False,False,0.0837,0.6508,0.595,False,False,0.0211,0.7949,0.8338,False,False,0.2022,0.1526,0.0422,False,False
-58.0,-30.0,-4.0,6,0.039,0.8805,0.6359,False,False,0.4322,0.0009,0.0006,True,False,0.0,0.9894,0.9521,False,False,0.1018,0.6428,0.7337,False,False,0.13,0.4192,0.1943,False,False,0.031,0.7416,0.7198,False,False,0.2082,0.0842,0.0244,False,False
-58.0,-30.0,-2.0,6,0.039,0.8805,0.6359,False,False,0.4322,0.0009,0.0006,True,False,0.0,0.9894,0.9521,False,False,0.1018,0.6428,0.7337,False,False,0.13,0.4192,0.1943,False,False,0.031,0.7416,0.7198,False,False,0.2082,0.0842,0.0244,False,False
-58.0,-30.0,0.0,6,0.039,0.8805,0.6359,False,False,0.4322,0.0009,0.0006,True,False,0.0,0.9894,0.9521,False,False,0.1018,0.6428,0.7337,False,False,0.13,0.4192,0.1943,False,False,0.031,0.7416,0.7198,False,False,0.2082,0.0842,0.0244,False,False
-54.0,-26.0,-2.0,7,0.1606,0.1926,0.4036,False,False,0.3449,0.0049,0.0007,True,False,0.0005,0.9357,0.9044,False,False,0.1199,0.535,0.8663,False,False,0.106,0.5602,0.669,False,False,0.1345,0.2596,0.9437,False,False,0.1093,0.4625,0.2546,False,False
-54.0,-24.0,-2.0,8,0.1574,0.1941,0.3541,False,False,0.3538,0.0017,0.0003,True,False,0.0003,0.9752,0.9652,False,False,0.124,0.4899,0.8684,False,False,0.1132,0.5201,0.5557,False,False,0.1286,0.2592,0.9508,False,False,0.108,0.4695,0.2709,False,False
-54.0,-22.0,-2.0,9,0.1542,0.2146,0.2883,False,False,0.3626,0.0008,0.0002,True,False,0.0005,0.9572,0.948,False,False,0.1281,0.4544,0.7867,False,False,0.1203,0.4732,0.484,False,False,0.1227,0.2717,0.9212,False,False,0.1093,0.4549,0.3328,False,False
-54.0,-20.0,-2.0,9,0.1542,0.2146,0.2883,False,False,0.3626,0.0008,0.0002,True,False,0.0005,0.9572,0.948,False,False,0.1281,0.4544,0.7867,False,False,0.1203,0.4732,0.484,False,False,0.1227,0.2717,0.9212,False,False,0.1093,0.4549,0.3328,False,False
-54.0,-20.0,0.0,8,0.1574,0.1941,0.3613,False,False,0.3538,0.0015,0.0007,True,False,0.0002,0.9844,0.9817,False,False,0.124,0.4902,0.9231,False,False,0.1132,0.5218,0.5125,False,False,0.1286,0.2622,0.9831,False,False,0.108,0.4605,0.2163,False,False
-54.0,-20.0,2.0,8,0.1574,0.1941,0.3613,False,False,0.3538,0.0015,0.0007,True,False,0.0002,0.9844,0.9817,False,False,0.124,0.4902,0.9231,False,False,0.1132,0.5218,0.5125,False,False,0.1286,0.2622,0.9831,False,False,0.108,0.4605,0.2163,False,False
-54.0,-20.0,4.0,8,0.1574,0.1941,0.3613,False,False,0.3538,0.0015,0.0007,True,False,0.0002,0.9844,0.9817,False,False,0.124,0.4902,0.9231,False,False,0.1132,0.5218,0.5125,False,False,0.1286,0.2622,0.9831,False,False,0.108,0.4605,0.2163,False,False
-54.0,-20.0,6.0,8,0.1574,0.1941,0.3613,False,False,0.3538,0.0015,0.0007,True,False,0.0002,0.9844,0.9817,False,False,0.124,0.4902,0.9231,False,False,0.1132,0.5218,0.5125,False,False,0.1286,0.2622,0.9831,False,False,0.108,0.4605,0.2163,False,False
-52.0,-26.0,-2.0,7,0.1606,0.1926,0.4036,False,False,0.3449,0.0049,0.0007,True,False,0.0005,0.9357,0.9044,False,False,0.1199,0.535,0.8663,False,False,0.106,0.5602,0.669,False,False,0.1345,0.2596,0.9437,False,False,0.1093,0.4625,0.2546,False,False
-52.0,-24.0,-2.0,7,0.1606,0.1926,0.4036,False,False,0.3449,0.0049,0.0007,True,False,0.0005,0.9357,0.9044,False,False,0.1199,0.535,0.8663,False,False,0.106,0.5602,0.669,False,False,0.1345,0.2596,0.9437,False,False,0.1093,0.4625,0.2546,False,False
-52.0,-22.0,-2.0,7,0.1606,0.1926,0.4036,False,False,0.3449,0.0049,0.0007,True,False,0.0005,0.9357,0.9044,False,False,0.1199,0.535,0.8663,False,False,0.106,0.5602,0.669,False,False,0.1345,0.2596,0.9437,False,False,0.1093,0.4625,0.2546,False,False
-52.0,-20.0,-2.0,7,0.1606,0.1926,0.4036,False,False,0.3449,0.0049,0.0007,True,False,0.0005,0.9357,0.9044,False,False,0.1199,0.535,0.8663,False,False,0.106,0.5602,0.669,False,False,0.1345,0.2596,0.9437,False,False,0.1093,0.4625,0.2546,False,False
-52.0,-20.0,0.0,6,0.1866,0.1057,0.4179,False,False,0.3393,0.0061,0.0013,True,False,0.0003,0.9645,0.9234,False,False,0.124,0.4843,0.8686,False,False,0.1055,0.5535,0.6211,False,False,0.135,0.2749,0.9659,False,False,0.1072,0.4827,0.1948,False,False
-52.0,-20.0,2.0,6,0.1866,0.1057,0.4179,False,False,0.3393,0.0061,0.0013,True,False,0.0003,0.9645,0.9234,False,False,0.124,0.4843,0.8686,False,False,0.1055,0.5535,0.6211,False,False,0.135,0.2749,0.9659,False,False,0.1072,0.4827,0.1948,False,False
-52.0,-20.0,4.0,6,0.1866,0.1057,0.4179,False,False,0.3393,0.0061,0.0013,True,False,0.0003,0.9645,0.9234,False,False,0.124,0.4843,0.8686,False,False,0.1055,0.5535,0.6211,False,False,0.135,0.2749,0.9659,False,False,0.1072,0.4827,0.1948,False,False
-52.0,-20.0,6.0,6,0.1866,0.1057,0.4179,False,False,0.3393,0.0061,0.0013,True,False,0.0003,0.9645,0.9234,False,False,0.124,0.4843,0.8686,False,False,0.1055,0.5535,0.6211,False,False,0.135,0.2749,0.9659,False,False,0.1072,0.4827,0.1948,False,False
-50.0,-26.0,-2.0,6,0.1574,0.2242,0.2969,False,False,0.3538,0.0047,0.0007,True,False,0.0004,0.9604,0.948,False,False,0.1185,0.5255,0.8673,False,False,0.1263,0.4485,0.4412,False,False,0.1286,0.2968,0.8956,False,False,0.1137,0.4363,0.2825,False,False
-50.0,-24.0,-2.0,6,0.1574,0.2242,0.2969,False,False,0.3538,0.0047,0.0007,True,False,0.0004,0.9604,0.948,False,False,0.1185,0.5255,0.8673,False,False,0.1263,0.4485,0.4412,False,False,0.1286,0.2968,0.8956,False,False,0.1137,0.4363,0.2825,False,False
-50.0,-22.0,-2.0,6,0.1574,0.2242,0.2969,False,False,0.3538,0.0047,0.0007,True,False,0.0004,0.9604,0.948,False,False,0.1185,0.5255,0.8673,False,False,0.1263,0.4485,0.4412,False,False,0.1286,0.2968,0.8956,False,False,0.1137,0.4363,0.2825,False,False
-50.0,-20.0,-2.0,6,0.1574,0.2242,0.2969,False,False,0.3538,0.0047,0.0007,True,False,0.0004,0.9604,0.948,False,False,0.1185,0.5255,0.8673,False,False,0.1263,0.4485,0.4412,False,False,0.1286,0.2968,0.8956,False,False,0.1137,0.4363,0.2825,False,False
-48.0,-24.0,-2.0,4,0.1574,0.2655,0.3564,False,False,0.3393,0.0163,0.0019,True,False,0.0006,0.9381,0.9443,False,False,0.1248,0.4889,0.7168,False,False,0.1026,0.5754,0.7097,False,False,0.1286,0.3524,0.7957,False,False,0.1007,0.5261,0.3236,False,False
-48.0,-22.0,-2.0,4,0.1574,0.2655,0.3564,False,False,0.3393,0.0163,0.0019,True,False,0.0006,0.9381,0.9443,False,False,0.1248,0.4889,0.7168,False,False,0.1026,0.5754,0.7097,False,False,0.1286,0.3524,0.7957,False,False,0.1007,0.5261,0.3236,False,False
-48.0,-20.0,-2.0,4,0.1574,0.2655,0.3564,False,False,0.3393,0.0163,0.0019,True,False,0.0006,0.9381,0.9443,False,False,0.1248,0.4889,0.7168,False,False,0.1026,0.5754,0.7097,False,False,0.1286,0.3524,0.7957,False,False,0.1007,0.5261,0.3236,False,False
-48.0,-20.0,0.0,4,0.1574,0.2655,0.3564,False,False,0.3393,0.0163,0.0019,True,False,0.0006,0.9381,0.9443,False,False,0.1248,0.4889,0.7168,False,False,0.1026,0.5754,0.7097,False,False,0.1286,0.3524,0.7957,False,False,0.1007,0.5261,0.3236,False,False
-48.0,-20.0,2.0,4,0.1574,0.2655,0.3564,False,False,0.3393,0.0163,0.0019,True,False,0.0006,0.9381,0.9443,False,False,0.1248,0.4889,0.7168,False,False,0.1026,0.5754,0.7097,False,False,0.1286,0.3524,0.7957,False,False,0.1007,0.5261,0.3236,False,False
-56.0,-26.0,-2.0,9,0.2126,0.0257,0.5868,False,False,0.3337,0.0024,0.0005,True,False,0.0002,0.9773,0.9894,False,False,0.1281,0.4495,0.7604,False,False,0.133,0.3808,0.4015,False,False,0.1345,0.2326,0.9579,False,False,0.1051,0.493,0.2187,False,False
-56.0,-24.0,-2.0,10,0.1866,0.0573,0.4639,False,False,0.3393,0.0009,0.0001,True,False,0.0002,0.9909,0.994,False,False,0.1312,0.4114,0.7109,False,False,0.1266,0.4292,0.4391,False,False,0.1286,0.2365,0.9543,False,False,0.1059,0.4809,0.238,False,False
-56.0,-22.0,-2.0,11,0.1606,0.1464,0.4572,False,False,0.3449,0.0005,0.0001,True,False,0.0002,0.9858,0.9982,False,False,0.1281,0.4413,0.7311,False,False,0.129,0.4029,0.5357,False,False,0.1227,0.2447,0.931,False,False,0.1066,0.4754,0.2904,False,False
-56.0,-20.0,-2.0,11,0.1606,0.1464,0.4572,False,False,0.3449,0.0005,0.0001,True,False,0.0002,0.9858,0.9982,False,False,0.1281,0.4413,0.7311,False,False,0.129,0.4029,0.5357,False,False,0.1227,0.2447,0.931,False,False,0.1066,0.4754,0.2904,False,False
